s_m;x_m;y_m;psi_rad;kappa_m;v_mps
16.804173;0.714262;16.612880;1.570796;0.000000;2.000000
16.975023;0.714262;16.783730;1.570796;0.000000;2.000000
17.145873;0.714262;16.954580;1.570796;0.000000;2.000000
17.316723;0.714262;17.125430;1.570796;0.000000;2.000000
17.487573;0.714262;17.296280;1.570796;0.000000;2.000000
17.601473;0.714262;17.410180;1.325818;0.000000;2.000000
17.728817;0.771212;17.524080;1.373401;0.000000;2.000000
17.899667;0.771212;17.694930;1.570796;0.000000;2.000000
18.070517;0.771212;17.865780;1.570796;0.000000;2.000000
18.241367;0.771212;18.036630;1.570796;0.000000;2.000000
18.412217;0.771212;18.207480;1.570796;0.000000;2.000000
18.583067;0.771212;18.378330;1.570796;0.000000;2.000000
18.753917;0.771212;18.549180;1.570796;0.000000;2.000000
18.867817;0.771212;18.663080;1.325818;0.000000;2.000000
18.995161;0.828162;18.776980;1.373401;0.000000;2.000000
19.166011;0.828162;18.947830;1.570796;0.000000;2.000000
19.336861;0.828162;19.118680;1.570796;0.000000;2.000000
19.507711;0.828162;19.289530;1.570796;0.000000;2.000000
19.678561;0.828162;19.460380;1.570796;0.000000;2.000000
19.849411;0.828162;19.631230;1.570796;0.000000;2.000000
20.020261;0.828162;19.802080;1.570796;0.000000;2.000000
20.134161;0.828162;19.915980;1.325818;0.000000;2.000000
20.261505;0.885112;20.029880;1.373401;0.000000;2.000000
20.432355;0.885112;20.200730;1.570796;0.000000;2.000000
20.603205;0.885112;20.371580;1.570796;0.000000;2.000000
20.774055;0.885112;20.542430;1.570796;0.000000;2.000000
20.944905;0.885112;20.713280;1.570796;0.000000;2.000000
21.115755;0.885112;20.884130;1.570796;0.000000;2.000000
21.286605;0.885112;21.054980;1.570796;0.000000;2.000000
21.400505;0.885112;21.168880;1.325818;0.000000;2.000000
21.527849;0.942062;21.282780;1.373401;0.000000;2.000000
21.698699;0.942062;21.453630;1.570796;0.000000;2.000000
21.869549;0.942062;21.624480;1.570796;0.000000;2.000000
22.040399;0.942062;21.795330;1.570796;0.000000;2.000000
22.211249;0.942062;21.966180;1.570796;0.000000;2.000000
22.382099;0.942062;22.137030;1.570796;0.000000;2.000000
22.552949;0.942062;22.307880;1.570796;0.000000;2.000000
22.666849;0.942062;22.421780;1.325818;0.000000;2.000000
22.794193;0.999012;22.535680;1.373401;0.000000;2.000000
22.965043;0.999012;22.706530;1.570796;0.000000;2.000000
23.135893;0.999012;22.877380;1.570796;0.000000;2.000000
23.306743;0.999012;23.048230;1.570796;0.000000;2.000000
23.477593;0.999012;23.219080;1.570796;0.000000;2.000000
23.648443;0.999012;23.389930;1.570796;0.000000;2.000000
23.819293;0.999012;23.560780;1.570796;0.000000;2.000000
23.933193;0.999012;23.674680;1.325818;0.000000;2.000000
24.060537;1.055962;23.788580;1.373401;0.000000;2.000000
24.231387;1.055962;23.959430;1.570796;0.000000;2.000000
24.402237;1.055962;24.130280;1.570796;0.000000;2.000000
24.573087;1.055962;24.301130;1.570796;0.000000;2.000000
24.743937;1.055962;24.471980;1.570796;0.000000;2.000000
24.914787;1.055962;24.642830;1.570796;0.000000;2.000000
25.085637;1.055962;24.813680;1.570796;0.000000;2.000000
25.142587;1.055962;24.870630;1.249046;0.000000;2.000000
25.269931;1.112912;24.984530;1.373401;0.000000;2.000000
25.440781;1.112912;25.155380;1.570796;0.000000;2.000000
25.611631;1.112912;25.326230;1.570796;0.000000;2.000000
25.782481;1.112912;25.497080;1.570796;0.000000;2.000000
25.953331;1.112912;25.667930;1.570796;0.000000;2.000000
26.124181;1.112912;25.838780;1.570796;0.000000;2.000000
26.295031;1.112912;26.009630;1.570796;0.000000;2.000000
26.408931;1.112912;26.123530;1.325818;0.000000;2.000000
26.536275;1.169862;26.237430;1.373401;0.000000;2.000000
