s_m;x_m;y_m;psi_rad;kappa_m;v_mps
15.642767;11.901279;-9.891431;-0.643501;0.000000;2.000000
15.825088;12.030199;-10.020351;-0.785398;0.000000;2.000000
15.916248;12.094659;-10.084811;-0.588003;0.000000;2.000000
16.060385;12.223579;-10.149271;-0.643501;0.000000;2.000000
16.242705;12.352499;-10.278191;-0.643501;0.000000;2.000000
16.386842;12.481419;-10.342651;-0.643501;0.000000;2.000000
16.569162;12.610339;-10.471571;-0.643501;0.000000;2.000000
16.713299;12.739259;-10.536031;-0.463648;0.000000;2.000000
16.857436;12.868179;-10.600491;-0.643501;0.000000;2.000000
17.039757;12.997099;-10.729411;-0.643501;0.000000;2.000000
17.183894;13.126019;-10.793871;-0.463648;0.000000;2.000000
17.328031;13.254939;-10.858331;-0.463648;0.000000;2.000000
17.472168;13.383859;-10.922791;-0.643501;0.000000;2.000000
17.654488;13.512779;-11.051711;-0.643501;0.000000;2.000000
17.798625;13.641699;-11.116171;-0.463648;0.000000;2.000000
17.942762;13.770619;-11.180631;-0.463648;0.000000;2.000000
18.086899;13.899539;-11.245091;-0.463648;0.000000;2.000000
18.231036;14.028459;-11.309551;-0.463648;0.000000;2.000000
18.375173;14.157379;-11.374011;-0.463648;0.000000;2.000000
18.519310;14.286299;-11.438471;-0.463648;0.000000;2.000000
18.663447;14.415219;-11.502931;-0.463648;0.000000;2.000000
18.807583;14.544139;-11.567391;-0.463648;0.000000;2.000000
18.951720;14.673059;-11.631851;-0.244979;0.000000;2.000000
19.080640;14.801979;-11.631851;-0.244979;0.000000;2.000000
19.224777;14.930899;-11.696311;-0.463648;0.000000;2.000000
19.368914;15.059819;-11.760771;-0.244979;0.000000;2.000000
19.497834;15.188739;-11.760771;-0.244979;0.000000;2.000000
19.641971;15.317659;-11.825231;-0.197396;0.000000;2.000000
19.835351;15.511039;-11.825231;-0.197396;0.000000;2.000000
19.979488;15.639959;-11.889691;-0.463648;0.000000;2.000000
20.123625;15.768879;-11.954151;-0.197396;0.000000;2.000000
20.317005;15.962259;-11.954151;0.000000;0.000000;2.000000
20.510385;16.155639;-11.954151;-0.197396;0.000000;2.000000
20.654522;16.284559;-12.018611;-0.197396;0.000000;2.000000
20.847902;16.477939;-12.018611;0.000000;0.000000;2.000000
21.041282;16.671319;-12.018611;0.000000;0.000000;2.000000
21.105742;16.735779;-12.018611;-0.321751;0.000000;2.000000
21.249879;16.864699;-12.083071;-0.197396;0.000000;2.000000
21.443259;17.058079;-12.083071;0.000000;0.000000;2.000000
21.636639;17.251459;-12.083071;0.000000;0.000000;2.000000
21.765559;17.380379;-12.083071;0.244979;0.000000;2.000000
21.909696;17.509299;-12.018611;0.197396;0.000000;2.000000
22.103076;17.702679;-12.018611;0.000000;0.000000;2.000000
22.296456;17.896059;-12.018611;0.197396;0.000000;2.000000
22.440593;18.024979;-11.954151;0.197396;0.000000;2.000000
22.633973;18.218359;-11.954151;0.000000;0.000000;2.000000
22.762893;18.347279;-11.954151;0.244979;0.000000;2.000000
