s_m;x_m;y_m;psi_rad;kappa_m;v_mps
22.253595;2.866303;-16.391267;-1.570796;0.000000;2.000000
22.531605;2.866303;-16.669277;-1.373401;0.000000;2.000000
22.738821;2.958973;-16.854617;-1.373401;0.000000;2.000000
23.016831;2.958973;-17.132627;-1.570796;0.000000;2.000000
23.294841;2.958973;-17.410637;-1.570796;0.000000;2.000000
23.387511;2.958973;-17.503307;-1.249046;0.000000;2.000000
23.594728;3.051643;-17.688647;-1.373401;0.000000;2.000000
23.872738;3.051643;-17.966657;-1.570796;0.000000;2.000000
24.150748;3.051643;-18.244667;-1.373401;0.000000;2.000000
24.357964;3.144313;-18.430007;-1.373401;0.000000;2.000000
24.635974;3.144313;-18.708017;-1.570796;0.000000;2.000000
24.913984;3.144313;-18.986027;-1.373401;0.000000;2.000000
25.121200;3.236983;-19.171367;-1.373401;0.000000;2.000000
25.399210;3.236983;-19.449377;-1.570796;0.000000;2.000000
25.677220;3.236983;-19.727387;-1.373401;0.000000;2.000000
25.884437;3.329653;-19.912727;-1.373401;0.000000;2.000000
26.162447;3.329653;-20.190737;-1.570796;0.000000;2.000000
26.440457;3.329653;-20.468747;-1.570796;0.000000;2.000000
26.533127;3.329653;-20.561417;-1.249046;0.000000;2.000000
26.740343;3.422323;-20.746757;-1.373401;0.000000;2.000000
27.018353;3.422323;-21.024767;-1.570796;0.000000;2.000000
27.296363;3.422323;-21.302777;-1.373401;0.000000;2.000000
27.503580;3.514993;-21.488117;-1.373401;0.000000;2.000000
27.781590;3.514993;-21.766127;-1.570796;0.000000;2.000000
28.059600;3.514993;-22.044137;-1.373401;0.000000;2.000000
28.266816;3.607663;-22.229477;-1.373401;0.000000;2.000000
28.544826;3.607663;-22.507487;-1.570796;0.000000;2.000000
28.822836;3.607663;-22.785497;-1.373401;0.000000;2.000000
29.030053;3.700333;-22.970837;-1.373401;0.000000;2.000000
29.308063;3.700333;-23.248847;-1.570796;0.000000;2.000000
29.586073;3.700333;-23.526857;-1.570796;0.000000;2.000000
29.678743;3.700333;-23.619527;-1.249046;0.000000;2.000000
29.885959;3.793003;-23.804867;-1.373401;0.000000;2.000000
30.163969;3.793003;-24.082877;-1.570796;0.000000;2.000000
30.441979;3.793003;-24.360887;-1.373401;0.000000;2.000000
30.649195;3.885673;-24.546227;-1.373401;0.000000;2.000000
30.927205;3.885673;-24.824237;-1.570796;0.000000;2.000000
31.205215;3.885673;-25.102247;-1.373401;0.000000;2.000000
31.412432;3.978343;-25.287587;-1.373401;0.000000;2.000000
31.690442;3.978343;-25.565597;-1.570796;0.000000;2.000000
31.968452;3.978343;-25.843607;-1.373401;0.000000;2.000000
32.175668;4.071013;-26.028947;-1.373401;0.000000;2.000000
32.453678;4.071013;-26.306957;-1.570796;0.000000;2.000000
32.639018;4.071013;-26.492297;-1.325818;0.000000;2.000000
32.846235;4.163683;-26.677637;-1.373401;0.000000;2.000000
33.124245;4.163683;-26.955647;-1.570796;0.000000;2.000000
33.309585;4.163683;-27.140987;-1.325818;0.000000;2.000000
33.516801;4.256353;-27.326327;-1.373401;0.000000;2.000000
33.794811;4.256353;-27.604337;-1.570796;0.000000;2.000000
33.980151;4.256353;-27.789677;-1.325818;0.000000;2.000000
34.187367;4.349023;-27.975017;-1.373401;0.000000;2.000000
34.465377;4.349023;-28.253027;-1.570796;0.000000;2.000000
34.558047;4.349023;-28.345697;-1.249046;0.000000;2.000000
34.765264;4.441693;-28.531037;-1.373401;0.000000;2.000000
35.043274;4.441693;-28.809047;-1.570796;0.000000;2.000000
35.135944;4.441693;-28.901717;-1.249046;0.000000;2.000000
35.343160;4.534363;-29.087057;-1.373401;0.000000;2.000000
35.621170;4.534363;-29.365067;-1.570796;0.000000;2.000000
35.713840;4.534363;-29.457737;-1.249046;0.000000;2.000000
35.921057;4.627033;-29.643077;-1.373401;0.000000;2.000000
36.199067;4.627033;-29.921087;-1.570796;0.000000;2.000000
36.291737;4.627033;-30.013757;-1.249046;0.000000;2.000000
36.498953;4.719703;-30.199097;-1.373401;0.000000;2.000000
36.776963;4.719703;-30.477107;-1.570796;0.000000;2.000000
36.869633;4.719703;-30.569777;-1.249046;0.000000;2.000000
37.076850;4.812373;-30.755117;-1.373401;0.000000;2.000000
37.354860;4.812373;-31.033127;-1.373401;0.000000;2.000000
37.562076;4.905043;-31.218467;-1.373401;0.000000;2.000000
37.840086;4.905043;-31.496477;-1.373401;0.000000;2.000000
38.047302;4.997713;-31.681817;-1.373401;0.000000;2.000000
38.325312;4.997713;-31.959827;-1.373401;0.000000;2.000000
38.532529;5.090383;-32.145167;-1.325818;0.000000;2.000000
38.717869;5.090383;-32.330507;-1.325818;0.000000;2.000000
38.925085;5.183053;-32.515847;-1.325818;0.000000;2.000000
39.110425;5.183053;-32.701187;-1.325818;0.000000;2.000000
39.317642;5.275723;-32.886527;-1.325818;0.000000;2.000000
39.502982;5.275723;-33.071867;-1.325818;0.000000;2.000000
39.710198;5.368393;-33.257207;-1.325818;0.000000;2.000000
39.895538;5.368393;-33.442547;-1.325818;0.000000;2.000000
40.102754;5.461063;-33.627887;-1.107149;0.000000;2.000000
40.309971;5.553733;-33.813227;-1.325818;0.000000;2.000000
40.495311;5.553733;-33.998567;-1.325818;0.000000;2.000000
