s_m;x_m;y_m;psi_rad;kappa_m;v_mps
12.173027;9.293460;-5.720793;-1.325818;0.000000;2.000000
12.284830;9.343460;-5.820793;-1.325818;0.000000;2.000000
12.384830;9.343460;-5.920793;-1.325818;0.000000;2.000000
12.496633;9.393460;-6.020793;-1.325818;0.000000;2.000000
12.596633;9.393460;-6.120793;-1.325818;0.000000;2.000000
12.708437;9.443460;-6.220793;-1.373401;0.000000;2.000000
12.858437;9.443460;-6.370793;-1.373401;0.000000;2.000000
12.970240;9.493460;-6.470793;-1.373401;0.000000;2.000000
13.120240;9.493460;-6.620793;-1.373401;0.000000;2.000000
13.232044;9.543460;-6.720793;-1.325818;0.000000;2.000000
13.332044;9.543460;-6.820793;-1.325818;0.000000;2.000000
13.443847;9.593460;-6.920793;-1.373401;0.000000;2.000000
13.593847;9.593460;-7.070793;-1.570796;0.000000;2.000000
13.743847;9.593460;-7.220793;-1.570796;0.000000;2.000000
13.893847;9.593460;-7.370793;-1.768192;0.000000;2.000000
14.005650;9.543460;-7.470793;-2.034444;0.000000;2.000000
14.117454;9.493460;-7.570793;-1.815775;0.000000;2.000000
14.217454;9.493460;-7.670793;-1.815775;0.000000;2.000000
14.329257;9.443460;-7.770793;-2.034444;0.000000;2.000000
14.441061;9.393460;-7.870793;-2.034444;0.000000;2.000000
14.552864;9.343460;-7.970793;-1.815775;0.000000;2.000000
14.652864;9.343460;-8.070793;-1.815775;0.000000;2.000000
14.764667;9.293460;-8.170793;-2.034444;0.000000;2.000000
14.876471;9.243460;-8.270793;-2.034444;0.000000;2.000000
14.988274;9.193460;-8.370793;-1.815775;0.000000;2.000000
15.088274;9.193460;-8.470793;-2.034444;0.000000;2.000000
15.229696;9.093460;-8.570793;-2.214297;0.000000;2.000000
15.341499;9.043460;-8.670793;-2.034444;0.000000;2.000000
15.453302;8.993460;-8.770793;-2.034444;0.000000;2.000000
15.565106;8.943460;-8.870793;-2.214297;0.000000;2.000000
15.706527;8.843460;-8.970793;-2.356194;0.000000;2.000000
15.847948;8.743460;-9.070793;-2.356194;0.000000;2.000000
15.989370;8.643460;-9.170793;-2.356194;0.000000;2.000000
16.130791;8.543460;-9.270793;-2.214297;0.000000;2.000000
16.242595;8.493460;-9.370793;-2.214297;0.000000;2.000000
16.384016;8.393460;-9.470793;-2.356194;0.000000;2.000000
16.525437;8.293460;-9.570793;-2.214297;0.000000;2.000000
16.637241;8.243460;-9.670793;-2.034444;0.000000;2.000000
16.749044;8.193460;-9.770793;-2.214297;0.000000;2.000000
16.890465;8.093460;-9.870793;-2.356194;0.000000;2.000000
17.031887;7.993460;-9.970793;-2.356194;0.000000;2.000000
17.102598;7.943460;-10.020793;-2.158799;0.000000;2.000000
17.214401;7.893460;-10.120793;-2.214297;0.000000;2.000000
17.355822;7.793460;-10.220793;-2.214297;0.000000;2.000000
17.467626;7.743460;-10.320793;-2.214297;0.000000;2.000000
17.609047;7.643460;-10.420793;-2.356194;0.000000;2.000000
17.679758;7.593460;-10.470793;-2.158799;0.000000;2.000000
17.791561;7.543460;-10.570793;-2.034444;0.000000;2.000000
17.903364;7.493460;-10.670793;-2.214297;0.000000;2.000000
18.044786;7.393460;-10.770793;-2.214297;0.000000;2.000000
18.156589;7.343460;-10.870793;-2.214297;0.000000;2.000000
18.298011;7.243460;-10.970793;-2.356194;0.000000;2.000000
18.368721;7.193460;-11.020793;-2.158799;0.000000;2.000000
18.480525;7.143460;-11.120793;-2.034444;0.000000;2.000000
18.592328;7.093460;-11.220793;-2.034444;0.000000;2.000000
18.704131;7.043460;-11.320793;-2.034444;0.000000;2.000000
18.815935;6.993460;-11.420793;-2.034444;0.000000;2.000000
18.927738;6.943460;-11.520793;-2.034444;0.000000;2.000000
19.039542;6.893460;-11.620793;-2.034444;0.000000;2.000000
19.151345;6.843460;-11.720793;-2.034444;0.000000;2.000000
19.263148;6.793460;-11.820793;-2.034444;0.000000;2.000000
19.374952;6.743460;-11.920793;-2.034444;0.000000;2.000000
19.486755;6.693460;-12.020793;-1.815775;0.000000;2.000000
19.586755;6.693460;-12.120793;-1.815775;0.000000;2.000000
19.698559;6.643460;-12.220793;-2.034444;0.000000;2.000000
19.810362;6.593460;-12.320793;-2.034444;0.000000;2.000000
19.922165;6.543460;-12.420793;-2.034444;0.000000;2.000000
20.033969;6.493460;-12.520793;-1.815775;0.000000;2.000000
20.133969;6.493460;-12.620793;-1.815775;0.000000;2.000000
20.245772;6.443460;-12.720793;-2.034444;0.000000;2.000000
20.357576;6.393460;-12.820793;-2.034444;0.000000;2.000000
20.469379;6.343460;-12.920793;-2.034444;0.000000;2.000000
20.581182;6.293460;-13.020793;-2.034444;0.000000;2.000000
20.692986;6.243460;-13.120793;-2.034444;0.000000;2.000000
20.804789;6.193460;-13.220793;-2.034444;0.000000;2.000000
20.916593;6.143460;-13.320793;-2.034444;0.000000;2.000000
21.028396;6.093460;-13.420793;-2.214297;0.000000;2.000000
21.169817;5.993460;-13.520793;-2.214297;0.000000;2.000000
21.281621;5.943460;-13.620793;-1.768192;0.000000;2.000000
21.431621;5.943460;-13.770793;-1.768192;0.000000;2.000000
21.543424;5.893460;-13.870793;-2.034444;0.000000;2.000000
21.655228;5.843460;-13.970793;-1.768192;0.000000;2.000000
21.805228;5.843460;-14.120793;-1.570796;0.000000;2.000000
21.955228;5.843460;-14.270793;-1.570796;0.000000;2.000000
22.105228;5.843460;-14.420793;-1.570796;0.000000;2.000000
22.255228;5.843460;-14.570793;-1.570796;0.000000;2.000000
22.405228;5.843460;-14.720793;-1.570796;0.000000;2.000000
22.505228;5.843460;-14.820793;-1.325818;0.000000;2.000000
22.617031;5.893460;-14.920793;-1.373401;0.000000;2.000000
22.767031;5.893460;-15.070793;-1.570796;0.000000;2.000000
22.917031;5.893460;-15.220793;-1.570796;0.000000;2.000000
23.067031;5.893460;-15.370793;-1.570796;0.000000;2.000000
23.217031;5.893460;-15.520793;-1.570796;0.000000;2.000000
23.267031;5.893460;-15.570793;-1.249046;0.000000;2.000000
23.378834;5.943460;-15.670793;-1.373401;0.000000;2.000000
23.528834;5.943460;-15.820793;-1.570796;0.000000;2.000000
23.678834;5.943460;-15.970793;-1.570796;0.000000;2.000000
23.828834;5.943460;-16.120793;-1.570796;0.000000;2.000000
23.878834;5.943460;-16.170793;-1.249046;0.000000;2.000000
23.990638;5.993460;-16.270793;-1.373401;0.000000;2.000000
24.140638;5.993460;-16.420793;-1.570796;0.000000;2.000000
24.290638;5.993460;-16.570793;-1.570796;0.000000;2.000000
24.440638;5.993460;-16.720793;-1.373401;0.000000;2.000000
24.552441;6.043460;-16.820793;-1.373401;0.000000;2.000000
24.702441;6.043460;-16.970793;-1.570796;0.000000;2.000000
24.852441;6.043460;-17.120793;-1.570796;0.000000;2.000000
25.002441;6.043460;-17.270793;-1.570796;0.000000;2.000000
25.052441;6.043460;-17.320793;-1.249046;0.000000;2.000000
25.164245;6.093460;-17.420793;-1.373401;0.000000;2.000000
25.314245;6.093460;-17.570793;-1.570796;0.000000;2.000000
25.464245;6.093460;-17.720793;-1.570796;0.000000;2.000000
25.564245;6.093460;-17.820793;-1.325818;0.000000;2.000000
25.676048;6.143460;-17.920793;-1.373401;0.000000;2.000000
25.826048;6.143460;-18.070793;-1.570796;0.000000;2.000000
25.976048;6.143460;-18.220793;-1.373401;0.000000;2.000000
26.087851;6.193460;-18.320793;-1.373401;0.000000;2.000000
26.237851;6.193460;-18.470793;-1.570796;0.000000;2.000000
26.337851;6.193460;-18.570793;-1.325818;0.000000;2.000000
26.449655;6.243460;-18.670793;-1.373401;0.000000;2.000000
26.599655;6.243460;-18.820793;-1.373401;0.000000;2.000000
